uniprot:O96083	uniprot:Q9VB62	-	geneid:43278	uniprot:"Dref"("protein name")	uniprot:"DNApol-alpha73"("protein name")	psi-mi:"MI:0606"("DNase I footprinting")	-	pubmed:8662923	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"Dref_DNApol-alpha73:REDFLY:TF001310"|redfly:"Dref_DNApol-alpha73:REDFLY:TF001312"|redfly:"Dref_DNApol-alpha73:REDFLY:TF001311"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:Q86NK7	uniprot:Q9VB62	-	geneid:43278	uniprot:"Dref"("protein name")	uniprot:"DNApol-alpha73"("protein name")	psi-mi:"MI:0606"("DNase I footprinting")	-	pubmed:8662923	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"Dref_DNApol-alpha73:REDFLY:TF001310"|redfly:"Dref_DNApol-alpha73:REDFLY:TF001312"|redfly:"Dref_DNApol-alpha73:REDFLY:TF001311"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:Q94883	uniprot:Q9VB62	geneid:34328	geneid:43278	uniprot:"Dref"("protein name")	uniprot:"DNApol-alpha73"("protein name")	psi-mi:"MI:0606"("DNase I footprinting")|psi-mi:"MI:0364"("inferred by curator")	-	pubmed:8662923	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")|pubmed:26578589("ORegAnno")	redfly:"Dref_DNApol-alpha73:REDFLY:TF001311"|redfly:"Dref_DNApol-alpha73:REDFLY:TF001312"|oreganno:OREG0001713|oreganno:OREG0001711|redfly:"Dref_DNApol-alpha73:REDFLY:TF001310"|oreganno:OREG0001712	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:Q24151	uniprot:P11346	geneid:42428	geneid:31221	uniprot:"Stat92E"("protein name")	uniprot:"Raf"("protein name")	psi-mi:"MI:0606"("DNase I footprinting")|psi-mi:"MI:0364"("inferred by curator")	-	pubmed:9016631|pubmed:10764759	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")|pubmed:26578589("ORegAnno")	oreganno:OREG0001881|redfly:"Stat92E_Raf_phl:REDFLY:TF001339_"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:O96083	uniprot:Q07152	-	geneid:43873	uniprot:"Dref"("protein name")	uniprot:"ras"("protein name")	psi-mi:"MI:0606"("DNase I footprinting")	-	pubmed:9819433	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"Dref_ras:REDFLY:TF000117"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:Q86NK7	uniprot:Q07152	-	geneid:43873	uniprot:"Dref"("protein name")	uniprot:"ras"("protein name")	psi-mi:"MI:0606"("DNase I footprinting")	-	pubmed:9819433	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"Dref_ras:REDFLY:TF000117"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:Q94883	uniprot:Q07152	geneid:34328	geneid:43873	uniprot:"Dref"("protein name")	uniprot:"ras"("protein name")	psi-mi:"MI:0606"("DNase I footprinting")|psi-mi:"MI:0364"("inferred by curator")	-	pubmed:9819433	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")|pubmed:26578589("ORegAnno")	oreganno:OREG0000503|redfly:"Dref_ras:REDFLY:TF000117"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:Q9U9D0	uniprot:Q86B98	-	geneid:41443	uniprot:"dwg"("protein name")	uniprot:"Dmel\CG31211"("protein name")	psi-mi:"MI:0606"("DNase I footprinting")	-	pubmed:10465787	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"dwg_CG31211:REDFLY:TF001074"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:Q9U9D0	uniprot:Q86B99	-	geneid:41443	uniprot:"dwg"("protein name")	uniprot:"cDNA"("protein name")	psi-mi:"MI:0606"("DNase I footprinting")	-	pubmed:10465787	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"dwg_CG31211:REDFLY:TF001074"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:Q9U9D0	uniprot:Q9VGG3	-	geneid:41443	uniprot:"dwg"("protein name")	uniprot:"cDNA"("protein name")	psi-mi:"MI:0606"("DNase I footprinting")	-	pubmed:10465787	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"dwg_CG31211:REDFLY:TF001074"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:Q9W4V9	uniprot:Q86B98	geneid:31265	geneid:41443	uniprot:"dwg"("protein name")	uniprot:"Dmel\CG31211"("protein name")	psi-mi:"MI:0606"("DNase I footprinting")|psi-mi:"MI:0364"("inferred by curator")	-	pubmed:10465787	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")|pubmed:26578589("ORegAnno")	oreganno:OREG0001475|redfly:"dwg_CG31211:REDFLY:TF001074"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:Q9W4V9	uniprot:Q86B99	geneid:31265	geneid:41443	uniprot:"dwg"("protein name")	uniprot:"cDNA"("protein name")	psi-mi:"MI:0606"("DNase I footprinting")|psi-mi:"MI:0364"("inferred by curator")	-	pubmed:10465787	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")|pubmed:26578589("ORegAnno")	oreganno:OREG0001475|redfly:"dwg_CG31211:REDFLY:TF001074"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:Q9W4V9	uniprot:Q9VGG3	geneid:31265	geneid:41443	uniprot:"dwg"("protein name")	uniprot:"cDNA"("protein name")	psi-mi:"MI:0606"("DNase I footprinting")|psi-mi:"MI:0364"("inferred by curator")	-	pubmed:10465787	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")|pubmed:26578589("ORegAnno")	oreganno:OREG0001475|redfly:"dwg_CG31211:REDFLY:TF001074"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:P13098	uniprot:P10083	geneid:43161	geneid:30981	uniprot:"E(spl)"("protein name")	uniprot:"ac"("protein name")	psi-mi:"MI:0606"("DNase I footprinting")	-	pubmed:8078474	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"E(spl)_ac:REDFLY:TF000217"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:P13096	uniprot:P13098	geneid:43158	geneid:43161	uniprot:"E(spl)m5-HLH"("protein name")	uniprot:"E(spl)"("protein name")	psi-mi:"MI:0606"("DNase I footprinting")|psi-mi:"MI:0364"("inferred by curator")|psi-mi:"MI:0413"("electrophoretic mobility shift assay")	-	pubmed:15668164|pubmed:8078474|pubmed:7590238|pubmed:7958878	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")|pubmed:26578589("ORegAnno")	oreganno:OREG0001684|redfly:"HLHm5_E(spl)m8-HLH_E(spl):REDFLY:TF001283_"|oreganno:OREG0001685	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:P13098	uniprot:P09774	geneid:43161	geneid:30983	uniprot:"E(spl)"("protein name")	uniprot:"l(1)sc"("protein name")	psi-mi:"MI:0606"("DNase I footprinting")	-	pubmed:8078474	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"E(spl)_l(1)sc:REDFLY:TF000214"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:P13098	uniprot:P10084	geneid:43161	geneid:30982	uniprot:"E(spl)"("protein name")	uniprot:"sc"("protein name")	psi-mi:"MI:0606"("DNase I footprinting")	-	pubmed:9649507	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"E(spl)_sc:REDFLY:TF000216"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:P20105	uniprot:Q24075	geneid:39962	-	uniprot:"Eip74EF"("protein name")	uniprot:"Eig71Eg"("protein name")	psi-mi:"MI:0606"("DNase I footprinting")|psi-mi:"MI:0364"("inferred by curator")	-	pubmed:8557043|pubmed:2208281	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")|pubmed:26578589("ORegAnno")	redfly:"Eip74EF_Eig71Eg:REDFLY:TF000750"|redfly:"Eip74EF_Eig71Eg:REDFLY:TF000753"|oreganno:OREG0001158|redfly:"Eip74EF_Eig71Eg:REDFLY:TF000754"|redfly:"Eip74EF_Eig71Eg:REDFLY:TF000749"|redfly:"Eip74EF_Eig71Eg:REDFLY:TF000757"|oreganno:OREG0001151|oreganno:OREG0001155|oreganno:OREG0001154|oreganno:OREG0001150|oreganno:OREG0001159|oreganno:OREG0001161|oreganno:OREG0001160	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:P20105	uniprot:Q24058	geneid:39962	-	uniprot:"Eip74EF"("protein name")	uniprot:"Eig71Eg"("protein name")	psi-mi:"MI:0606"("DNase I footprinting")|psi-mi:"MI:0364"("inferred by curator")	-	pubmed:8557043|pubmed:2208281	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")|pubmed:26578589("ORegAnno")	redfly:"Eip74EF_Eig71Eg:REDFLY:TF000750"|redfly:"Eip74EF_Eig71Eg:REDFLY:TF000753"|oreganno:OREG0001158|redfly:"Eip74EF_Eig71Eg:REDFLY:TF000754"|redfly:"Eip74EF_Eig71Eg:REDFLY:TF000749"|redfly:"Eip74EF_Eig71Eg:REDFLY:TF000757"|oreganno:OREG0001151|oreganno:OREG0001155|oreganno:OREG0001154|oreganno:OREG0001150|oreganno:OREG0001159|oreganno:OREG0001161|oreganno:OREG0001160	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:P20105	uniprot:Q9VUT0	geneid:39962	geneid:39708	uniprot:"Eip74EF"("protein name")	uniprot:"Eig71Eg"("protein name")	psi-mi:"MI:0606"("DNase I footprinting")|psi-mi:"MI:0364"("inferred by curator")	-	pubmed:8557043|pubmed:2208281	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")|pubmed:26578589("ORegAnno")	redfly:"Eip74EF_Eig71Eg:REDFLY:TF000750"|redfly:"Eip74EF_Eig71Eg:REDFLY:TF000753"|oreganno:OREG0001158|redfly:"Eip74EF_Eig71Eg:REDFLY:TF000754"|redfly:"Eip74EF_Eig71Eg:REDFLY:TF000749"|redfly:"Eip74EF_Eig71Eg:REDFLY:TF000757"|oreganno:OREG0001151|oreganno:OREG0001155|oreganno:OREG0001154|oreganno:OREG0001150|oreganno:OREG0001159|oreganno:OREG0001161|oreganno:OREG0001160	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:P11536	uniprot:Q24075	geneid:39962	-	uniprot:"Eip74EF"("protein name")	uniprot:"Eig71Eg"("protein name")	psi-mi:"MI:0606"("DNase I footprinting")|psi-mi:"MI:0364"("inferred by curator")	-	pubmed:8557043|pubmed:2208281	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")|pubmed:26578589("ORegAnno")	redfly:"Eip74EF_Eig71Eg:REDFLY:TF000750"|redfly:"Eip74EF_Eig71Eg:REDFLY:TF000753"|oreganno:OREG0001158|redfly:"Eip74EF_Eig71Eg:REDFLY:TF000754"|redfly:"Eip74EF_Eig71Eg:REDFLY:TF000749"|redfly:"Eip74EF_Eig71Eg:REDFLY:TF000757"|oreganno:OREG0001151|oreganno:OREG0001155|oreganno:OREG0001154|oreganno:OREG0001150|oreganno:OREG0001159|oreganno:OREG0001161|oreganno:OREG0001160	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:P11536	uniprot:Q24058	geneid:39962	-	uniprot:"Eip74EF"("protein name")	uniprot:"Eig71Eg"("protein name")	psi-mi:"MI:0606"("DNase I footprinting")|psi-mi:"MI:0364"("inferred by curator")	-	pubmed:8557043|pubmed:2208281	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")|pubmed:26578589("ORegAnno")	redfly:"Eip74EF_Eig71Eg:REDFLY:TF000750"|redfly:"Eip74EF_Eig71Eg:REDFLY:TF000753"|oreganno:OREG0001158|redfly:"Eip74EF_Eig71Eg:REDFLY:TF000754"|redfly:"Eip74EF_Eig71Eg:REDFLY:TF000749"|redfly:"Eip74EF_Eig71Eg:REDFLY:TF000757"|oreganno:OREG0001151|oreganno:OREG0001155|oreganno:OREG0001154|oreganno:OREG0001150|oreganno:OREG0001159|oreganno:OREG0001161|oreganno:OREG0001160	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:P11536	uniprot:Q9VUT0	geneid:39962	geneid:39708	uniprot:"Eip74EF"("protein name")	uniprot:"Eig71Eg"("protein name")	psi-mi:"MI:0606"("DNase I footprinting")|psi-mi:"MI:0364"("inferred by curator")	-	pubmed:8557043|pubmed:2208281	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")|pubmed:26578589("ORegAnno")	redfly:"Eip74EF_Eig71Eg:REDFLY:TF000750"|redfly:"Eip74EF_Eig71Eg:REDFLY:TF000753"|oreganno:OREG0001158|redfly:"Eip74EF_Eig71Eg:REDFLY:TF000754"|redfly:"Eip74EF_Eig71Eg:REDFLY:TF000749"|redfly:"Eip74EF_Eig71Eg:REDFLY:TF000757"|oreganno:OREG0001151|oreganno:OREG0001155|oreganno:OREG0001154|oreganno:OREG0001150|oreganno:OREG0001159|oreganno:OREG0001161|oreganno:OREG0001160	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:P20105	uniprot:P20105	geneid:39962	geneid:39962	uniprot:"Eip74EF"("protein name")	uniprot:"Eip74EF"("protein name")	psi-mi:"MI:0606"("DNase I footprinting")	-	pubmed:2208281	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"Eip74EF_Eip74EF:REDFLY:TF000760"|redfly:"Eip74EF_Eip74EF:REDFLY:TF000759"|redfly:"Eip74EF_Eip74EF:REDFLY:TF000758"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:P20105	uniprot:P11536	geneid:39962	geneid:39962	uniprot:"Eip74EF"("protein name")	uniprot:"Eip74EF"("protein name")	psi-mi:"MI:0606"("DNase I footprinting")	-	pubmed:2208281	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"Eip74EF_Eip74EF:REDFLY:TF000760"|redfly:"Eip74EF_Eip74EF:REDFLY:TF000759"|redfly:"Eip74EF_Eip74EF:REDFLY:TF000758"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:P11536	uniprot:P20105	geneid:39962	geneid:39962	uniprot:"Eip74EF"("protein name")	uniprot:"Eip74EF"("protein name")	psi-mi:"MI:0606"("DNase I footprinting")	-	pubmed:2208281	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"Eip74EF_Eip74EF:REDFLY:TF000760"|redfly:"Eip74EF_Eip74EF:REDFLY:TF000759"|redfly:"Eip74EF_Eip74EF:REDFLY:TF000758"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:P11536	uniprot:P11536	geneid:39962	geneid:39962	uniprot:"Eip74EF"("protein name")	uniprot:"Eip74EF"("protein name")	psi-mi:"MI:0606"("DNase I footprinting")	-	pubmed:2208281	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"Eip74EF_Eip74EF:REDFLY:TF000760"|redfly:"Eip74EF_Eip74EF:REDFLY:TF000759"|redfly:"Eip74EF_Eip74EF:REDFLY:TF000758"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:P18488	uniprot:P18488	geneid:41697	geneid:41697	uniprot:"ems"("protein name")	uniprot:"ems"("protein name")	psi-mi:"MI:0606"("DNase I footprinting")|psi-mi:"MI:0364"("inferred by curator")	-	pubmed:9491376	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")|pubmed:26578589("ORegAnno")	redfly:"ems_ems:REDFLY:TF001111"|redfly:"ems_ems:REDFLY:TF001113"|redfly:"ems_ems:REDFLY:TF001108"|oreganno:OREG0001512|oreganno:OREG0001514|oreganno:OREG0001509	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:P02836	uniprot:P19538	geneid:36240	geneid:43767	uniprot:"en"("protein name")	uniprot:"ci"("protein name")	psi-mi:"MI:0606"("DNase I footprinting")|psi-mi:"MI:0364"("inferred by curator")	-	pubmed:7600980	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")|pubmed:26578589("ORegAnno")	redfly:"en_ci:REDFLY:TF001330"|oreganno:OREG0001730|oreganno:OREG0001731|redfly:"en_ci:REDFLY:TF001329"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
